Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0016310~phosphorylation	47	5.365296803652968	0.08226963491633643	ENSG00000137802, ENSG00000174672, ENSG00000105976, ENSG00000110921, ENSG00000157353, ENSG00000213923, ENSG00000173327, ENSG00000037280, ENSG00000197417, ENSG00000171105, ENSG00000007264, ENSG00000115694, ENSG00000120137, ENSG00000008130, ENSG00000100422, ENSG00000100324, ENSG00000163349, ENSG00000164896, ENSG00000168734, ENSG00000167524, ENSG00000145214, ENSG00000140443, ENSG00000182208, ENSG00000092445, ENSG00000072195, ENSG00000196411, ENSG00000104936, ENSG00000176749, ENSG00000038382, ENSG00000157106, ENSG00000122966, ENSG00000140474, ENSG00000116199, ENSG00000123815, ENSG00000115020, ENSG00000117020, ENSG00000171608, ENSG00000085511, ENSG00000181409, ENSG00000107140, ENSG00000083290, ENSG00000100077, ENSG00000103202, ENSG00000070886, ENSG00000100034, ENSG00000105221, ENSG00000142675	801	385	8217	1.2523274478330657	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	24	2.73972602739726	0.08359362036042298	ENSG00000099889, ENSG00000151012, ENSG00000177697, ENSG00000105711, ENSG00000142949, ENSG00000092445, ENSG00000169231, ENSG00000196411, ENSG00000083857, ENSG00000198910, ENSG00000131471, ENSG00000140682, ENSG00000204305, ENSG00000168028, ENSG00000168477, ENSG00000172889, ENSG00000100767, ENSG00000167123, ENSG00000142173, ENSG00000165757, ENSG00000070886, ENSG00000108797, ENSG00000105376, ENSG00000165458	801	175	8217	1.4068699839486356	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1900153~positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	4	0.45662100456621	0.08388850689272877	ENSG00000100354, ENSG00000125107, ENSG00000123908, ENSG00000070756	801	11	8217	3.7303370786516856	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0034122~negative regulation of toll-like receptor signaling pathway	4	0.45662100456621	0.08388850689272877	ENSG00000132522, ENSG00000160959, ENSG00000092445, ENSG00000141480	801	11	8217	3.7303370786516856	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0098655~cation transmembrane transport	4	0.45662100456621	0.08388850689272877	ENSG00000196187, ENSG00000137216, ENSG00000165548, ENSG00000103335	801	11	8217	3.7303370786516856	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0022011~myelination in peripheral nervous system	4	0.45662100456621	0.08388850689272877	ENSG00000166333, ENSG00000157933, ENSG00000104728, ENSG00000108797	801	11	8217	3.7303370786516856	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:1990909~Wnt signalosome	4	0.45662100456621	0.08489840412325868	ENSG00000107404, ENSG00000162337, ENSG00000020181, ENSG00000103126	836	11	8534	3.7120487168334058	1.0	1.0	0.9936507936507937
GOTERM_BP_DIRECT	GO:0007165~signal transduction	63	7.191780821917808	0.08527236169487634	ENSG00000131323, ENSG00000135966, ENSG00000177169, ENSG00000132535, ENSG00000130758, ENSG00000040199, ENSG00000275832, ENSG00000120318, ENSG00000151208, ENSG00000141934, ENSG00000149256, ENSG00000123143, ENSG00000101079, ENSG00000180921, ENSG00000140443, ENSG00000145214, ENSG00000001617, ENSG00000243646, ENSG00000133275, ENSG00000127191, ENSG00000167971, ENSG00000088888, ENSG00000141480, ENSG00000183087, ENSG00000169750, ENSG00000125733, ENSG00000099849, ENSG00000105221, ENSG00000182979, ENSG00000105976, ENSG00000218336, ENSG00000213445, ENSG00000213923, ENSG00000111252, ENSG00000134852, ENSG00000115694, ENSG00000160271, ENSG00000160310, ENSG00000125503, ENSG00000087266, ENSG00000140983, ENSG00000138829, ENSG00000213199, ENSG00000126562, ENSG00000182208, ENSG00000103260, ENSG00000092445, ENSG00000157927, ENSG00000105647, ENSG00000177595, ENSG00000137218, ENSG00000204084, ENSG00000065717, ENSG00000166147, ENSG00000117020, ENSG00000171608, ENSG00000188157, ENSG00000162104, ENSG00000083290, ENSG00000100077, ENSG00000073417, ENSG00000160447, ENSG00000108797	801	537	8217	1.2035026049839934	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005903~brush border	7	0.7990867579908676	0.08661010489027107	ENSG00000196924, ENSG00000096433, ENSG00000160271, ENSG00000081479, ENSG00000197879, ENSG00000171700, ENSG00000148700	836	32	8534	2.2330293062200957	1.0	1.0	0.9936507936507937
GOTERM_MF_DIRECT	GO:0042626~ATPase activity, coupled to transmembrane movement of substances	5	0.5707762557077625	0.08918105335075792	ENSG00000167972, ENSG00000150967, ENSG00000064687, ENSG00000107331, ENSG00000124574	813	18	8390	2.866611999453328	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045880~positive regulation of smoothened signaling pathway	6	0.684931506849315	0.08935368613024852	ENSG00000140474, ENSG00000072840, ENSG00000151208, ENSG00000166813, ENSG00000128602, ENSG00000070614	801	25	8217	2.462022471910112	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:2000060~positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	5	0.5707762557077625	0.09072339559916298	ENSG00000140682, ENSG00000131653, ENSG00000120885, ENSG00000104969, ENSG00000103126	801	18	8217	2.8495630461922596	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0031047~gene silencing by RNA	5	0.5707762557077625	0.09072339559916298	ENSG00000100354, ENSG00000092847, ENSG00000123908, ENSG00000070756, ENSG00000142279	801	18	8217	2.8495630461922596	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0034045~pre-autophagosomal structure membrane	5	0.5707762557077625	0.09204135618506103	ENSG00000140474, ENSG00000174903, ENSG00000177169, ENSG00000110046, ENSG00000083290	836	18	8534	2.8355927698032963	1.0	1.0	0.9936507936507937
GOTERM_BP_DIRECT	GO:0070588~calcium ion transmembrane transport	8	0.91324200913242	0.09844480762019119	ENSG00000158966, ENSG00000151067, ENSG00000116032, ENSG00000196296, ENSG00000006283, ENSG00000183087, ENSG00000008710, ENSG00000157445	801	41	8217	2.0016442861057824	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032880~regulation of protein localization	9	1.0273972602739725	0.09895968398658411	ENSG00000143126, ENSG00000107404, ENSG00000107140, ENSG00000213923, ENSG00000116786, ENSG00000100034, ENSG00000185920, ENSG00000165458, ENSG00000108960	801	49	8217	1.8842008713597798	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0030659~cytoplasmic vesicle membrane	11	1.2557077625570776	0.09896638709565857	ENSG00000109736, ENSG00000106367, ENSG00000167972, ENSG00000070718, ENSG00000165915, ENSG00000140859, ENSG00000155816, ENSG00000083290, ENSG00000204991, ENSG00000105186, ENSG00000197879	836	65	8534	1.7275303643724695	1.0	1.0	0.9936507936507937
